timestamp,close
2024-12-17 23:22:00,106165.95
2024-12-17 23:23:00,106174.97
2024-12-17 23:24:00,106216.03
2024-12-17 23:25:00,106114.26
2024-12-17 23:26:00,106130.91
2024-12-17 23:27:00,106053.6
2024-12-17 23:28:00,106001.01
2024-12-17 23:29:00,106081.31
2024-12-17 23:30:00,106131.99
2024-12-17 23:31:00,106124.02
2024-12-17 23:32:00,106032.01
2024-12-17 23:33:00,106008.62
2024-12-17 23:34:00,106024.01
2024-12-17 23:35:00,105945.57
2024-12-17 23:36:00,105898.74
2024-12-17 23:37:00,105930.2
2024-12-17 23:38:00,106103.96
2024-12-17 23:39:00,106074.19
2024-12-17 23:40:00,106160.0
2024-12-17 23:41:00,106221.13
2024-12-17 23:42:00,106297.18
2024-12-17 23:43:00,106300.07
2024-12-17 23:44:00,106266.72
2024-12-17 23:45:00,106323.88
2024-12-17 23:46:00,106339.09
2024-12-17 23:47:00,106139.55
2024-12-17 23:48:00,106120.01
2024-12-17 23:49:00,106133.62
2024-12-17 23:50:00,106156.81
2024-12-17 23:51:00,106154.99
2024-12-17 23:52:00,106099.99
2024-12-17 23:53:00,106072.38
2024-12-17 23:54:00,106043.94
2024-12-17 23:55:00,106024.15
2024-12-17 23:56:00,106223.99
2024-12-17 23:57:00,106109.51
2024-12-17 23:58:00,106139.14
2024-12-17 23:59:00,106133.74
2024-12-18 00:00:00,106146.53
2024-12-18 00:01:00,106197.48
2024-12-18 00:02:00,106153.01
2024-12-18 00:03:00,106098.83
2024-12-18 00:04:00,106050.01
2024-12-18 00:05:00,106104.28
2024-12-18 00:06:00,106218.04
2024-12-18 00:07:00,106263.52
2024-12-18 00:08:00,106260.0
2024-12-18 00:09:00,106300.0
2024-12-18 00:10:00,106261.78
2024-12-18 00:11:00,106328.66
2024-12-18 00:12:00,106333.05
2024-12-18 00:13:00,106383.74
2024-12-18 00:14:00,106444.01
2024-12-18 00:15:00,106449.99
2024-12-18 00:16:00,106459.99
2024-12-18 00:17:00,106445.96
2024-12-18 00:18:00,106214.24
2024-12-18 00:19:00,106218.74
2024-12-18 00:20:00,106212.0
2024-12-18 00:21:00,106157.23
2024-12-18 00:22:00,106159.43
2024-12-18 00:23:00,106148.01
2024-12-18 00:24:00,106128.01
2024-12-18 00:25:00,106129.06
2024-12-18 00:26:00,106120.0
2024-12-18 00:27:00,106088.01
2024-12-18 00:28:00,106130.51
2024-12-18 00:29:00,106111.64
2024-12-18 00:30:00,106038.7
2024-12-18 00:31:00,105910.55
2024-12-18 00:32:00,105840.28
2024-12-18 00:33:00,105922.31
2024-12-18 00:34:00,105940.0
2024-12-18 00:35:00,105916.03
2024-12-18 00:36:00,105780.24
2024-12-18 00:37:00,105623.4
2024-12-18 00:38:00,105677.16
2024-12-18 00:39:00,105643.9
2024-12-18 00:40:00,105734.19
2024-12-18 00:41:00,105807.99
2024-12-18 00:42:00,105736.84
2024-12-18 00:43:00,105847.79
2024-12-18 00:44:00,105967.86
2024-12-18 00:45:00,105887.65
2024-12-18 00:46:00,105912.0
2024-12-18 00:47:00,105862.01
2024-12-18 00:48:00,105871.54
2024-12-18 00:49:00,105979.05
2024-12-18 00:50:00,106044.51
2024-12-18 00:51:00,106159.41
2024-12-18 00:52:00,106158.3
2024-12-18 00:53:00,106096.01
2024-12-18 00:54:00,106122.94
2024-12-18 00:55:00,106115.59
2024-12-18 00:56:00,106053.9
2024-12-18 00:57:00,106143.29
2024-12-18 00:58:00,106120.0
2024-12-18 00:59:00,106098.93
2024-12-18 01:00:00,106100.56
2024-12-18 01:01:00,106226.71
2024-12-18 01:02:00,106273.93
2024-12-18 01:03:00,106384.56
2024-12-18 01:04:00,106375.0
2024-12-18 01:05:00,106378.73
2024-12-18 01:06:00,106350.59
2024-12-18 01:07:00,106373.33
2024-12-18 01:08:00,106427.72
2024-12-18 01:09:00,106311.99
2024-12-18 01:10:00,106332.0
2024-12-18 01:11:00,106363.26
2024-12-18 01:12:00,106341.3
2024-12-18 01:13:00,106302.22
2024-12-18 01:14:00,106290.46
2024-12-18 01:15:00,106318.03
2024-12-18 01:16:00,106381.03
2024-12-18 01:17:00,106449.03
2024-12-18 01:18:00,106400.0
2024-12-18 01:19:00,106375.99
2024-12-18 01:20:00,106398.84
2024-12-18 01:21:00,106364.25
2024-12-18 01:22:00,106323.0
2024-12-18 01:23:00,106329.63
2024-12-18 01:24:00,106266.69
2024-12-18 01:25:00,106274.27
2024-12-18 01:26:00,106359.93
2024-12-18 01:27:00,106374.09
2024-12-18 01:28:00,106338.91
2024-12-18 01:29:00,106323.87
2024-12-18 01:30:00,106344.83
2024-12-18 01:31:00,106353.28
2024-12-18 01:32:00,106359.82
2024-12-18 01:33:00,106347.99
2024-12-18 01:34:00,106334.68
2024-12-18 01:35:00,106426.44
2024-12-18 01:36:00,106450.0
2024-12-18 01:37:00,106336.14
2024-12-18 01:38:00,106276.16
2024-12-18 01:39:00,106087.27
2024-12-18 01:40:00,106027.97
2024-12-18 01:41:00,106024.2
2024-12-18 01:42:00,105979.99
2024-12-18 01:43:00,105981.78
2024-12-18 01:44:00,106005.97
2024-12-18 01:45:00,106025.69
2024-12-18 01:46:00,106085.94
2024-12-18 01:47:00,105995.67
2024-12-18 01:48:00,105929.84
2024-12-18 01:49:00,105750.01
2024-12-18 01:50:00,105627.94
2024-12-18 01:51:00,105560.34
2024-12-18 01:52:00,105520.25
2024-12-18 01:53:00,105266.69
2024-12-18 01:54:00,105122.16
2024-12-18 01:55:00,105168.0
2024-12-18 01:56:00,105256.34
2024-12-18 01:57:00,105145.76
2024-12-18 01:58:00,105168.16
2024-12-18 01:59:00,105332.84
2024-12-18 02:00:00,105136.45
2024-12-18 02:01:00,105123.99
2024-12-18 02:02:00,105035.14
2024-12-18 02:03:00,105084.31
2024-12-18 02:04:00,105153.66
2024-12-18 02:05:00,105183.19
2024-12-18 02:06:00,105295.75
2024-12-18 02:07:00,105274.73
2024-12-18 02:08:00,105448.26
2024-12-18 02:09:00,105340.0
2024-12-18 02:10:00,105390.03
2024-12-18 02:11:00,105400.01
2024-12-18 02:12:00,105419.62
2024-12-18 02:13:00,105402.03
2024-12-18 02:14:00,105407.99
2024-12-18 02:15:00,105324.01
2024-12-18 02:16:00,105412.0
2024-12-18 02:17:00,105364.29
2024-12-18 02:18:00,105384.0
2024-12-18 02:19:00,105462.1
2024-12-18 02:20:00,105457.47
2024-12-18 02:21:00,105446.82
2024-12-18 02:22:00,105448.0
2024-12-18 02:23:00,105487.99
2024-12-18 02:24:00,105448.79
2024-12-18 02:25:00,105426.2
2024-12-18 02:26:00,105528.0
2024-12-18 02:27:00,105554.64
2024-12-18 02:28:00,105599.85
2024-12-18 02:29:00,105600.0
2024-12-18 02:30:00,105514.53
2024-12-18 02:31:00,105576.01
2024-12-18 02:32:00,105626.1
2024-12-18 02:33:00,105579.56
2024-12-18 02:34:00,105645.38
2024-12-18 02:35:00,105645.38
2024-12-18 02:36:00,105621.48
2024-12-18 02:37:00,105563.23
2024-12-18 02:38:00,105596.82
2024-12-18 02:39:00,105608.12
2024-12-18 02:40:00,105503.27
2024-12-18 02:41:00,105429.05
2024-12-18 02:42:00,105442.32
2024-12-18 02:43:00,105462.78
2024-12-18 02:44:00,105458.18
2024-12-18 02:45:00,105532.0
2024-12-18 02:46:00,105548.97
2024-12-18 02:47:00,105463.7
2024-12-18 02:48:00,105438.82
2024-12-18 02:49:00,105428.22
2024-12-18 02:50:00,105409.72
2024-12-18 02:51:00,105406.12
2024-12-18 02:52:00,105422.2
2024-12-18 02:53:00,105340.27
2024-12-18 02:54:00,105315.9
2024-12-18 02:55:00,105323.24
2024-12-18 02:56:00,105403.25
2024-12-18 02:57:00,105331.59
2024-12-18 02:58:00,105316.27
2024-12-18 02:59:00,105312.91
2024-12-18 03:00:00,105204.01
2024-12-18 03:01:00,105239.77
2024-12-18 03:02:00,105244.66
2024-12-18 03:03:00,105147.99
2024-12-18 03:04:00,105161.35
2024-12-18 03:05:00,105135.16
2024-12-18 03:06:00,105080.62
2024-12-18 03:07:00,105160.0
2024-12-18 03:08:00,104827.98
2024-12-18 03:09:00,104838.97
2024-12-18 03:10:00,104910.0
2024-12-18 03:11:00,105008.06
2024-12-18 03:12:00,104998.65
2024-12-18 03:13:00,104845.78
2024-12-18 03:14:00,104839.06
2024-12-18 03:15:00,104857.32
2024-12-18 03:16:00,104883.75
2024-12-18 03:17:00,104824.0
2024-12-18 03:18:00,104922.1
2024-12-18 03:19:00,104952.0
2024-12-18 03:20:00,104924.35
2024-12-18 03:21:00,104943.39
2024-12-18 03:22:00,105000.0
2024-12-18 03:23:00,104966.24
2024-12-18 03:24:00,104985.56
2024-12-18 03:25:00,104912.46
2024-12-18 03:26:00,104873.73
2024-12-18 03:27:00,104867.76
2024-12-18 03:28:00,104903.8
2024-12-18 03:29:00,104918.87
2024-12-18 03:30:00,104838.33
2024-12-18 03:31:00,104857.77
2024-12-18 03:32:00,104824.02
2024-12-18 03:33:00,104833.44
2024-12-18 03:34:00,104868.38
2024-12-18 03:35:00,104984.0
2024-12-18 03:36:00,105057.21
2024-12-18 03:37:00,105053.94
2024-12-18 03:38:00,105015.77
2024-12-18 03:39:00,104970.91
2024-12-18 03:40:00,104843.96
2024-12-18 03:41:00,104907.05
2024-12-18 03:42:00,104816.45
2024-12-18 03:43:00,104715.03
2024-12-18 03:44:00,104659.18
2024-12-18 03:45:00,104637.0
2024-12-18 03:46:00,104668.8
2024-12-18 03:47:00,104759.83
2024-12-18 03:48:00,104696.35
2024-12-18 03:49:00,104656.96
2024-12-18 03:50:00,104623.42
2024-12-18 03:51:00,104647.98
2024-12-18 03:52:00,104760.23
2024-12-18 03:53:00,104808.0
2024-12-18 03:54:00,104813.34
2024-12-18 03:55:00,104800.0
2024-12-18 03:56:00,104785.92
2024-12-18 03:57:00,104839.98
2024-12-18 03:58:00,104848.15
2024-12-18 03:59:00,104763.98
2024-12-18 04:00:00,104621.1
2024-12-18 04:01:00,104538.99
2024-12-18 04:02:00,104553.23
2024-12-18 04:03:00,104521.84
2024-12-18 04:04:00,104504.63
2024-12-18 04:05:00,104464.0
2024-12-18 04:06:00,104461.1
2024-12-18 04:07:00,104400.01
2024-12-18 04:08:00,104443.0
2024-12-18 04:09:00,104484.11
2024-12-18 04:10:00,104446.71
2024-12-18 04:11:00,104426.97
2024-12-18 04:12:00,104400.75
2024-12-18 04:13:00,104398.23
2024-12-18 04:14:00,104296.0
2024-12-18 04:15:00,104380.99
2024-12-18 04:16:00,104336.93
2024-12-18 04:17:00,104280.44
2024-12-18 04:18:00,104344.0
2024-12-18 04:19:00,104436.39
2024-12-18 04:20:00,104425.9
2024-12-18 04:21:00,104307.07
2024-12-18 04:22:00,104180.01
2024-12-18 04:23:00,104139.97
2024-12-18 04:24:00,104100.57
2024-12-18 04:25:00,104040.01
2024-12-18 04:26:00,104032.02
2024-12-18 04:27:00,103959.32
2024-12-18 04:28:00,103871.02
2024-12-18 04:29:00,104040.01
2024-12-18 04:30:00,103959.91
2024-12-18 04:31:00,103802.7
2024-12-18 04:32:00,103800.01
2024-12-18 04:33:00,103793.71
2024-12-18 04:34:00,103895.99
2024-12-18 04:35:00,103779.11
2024-12-18 04:36:00,103768.8
2024-12-18 04:37:00,103723.6
2024-12-18 04:38:00,103801.06
2024-12-18 04:39:00,103600.01
2024-12-18 04:40:00,103604.78
2024-12-18 04:41:00,103774.0
2024-12-18 04:42:00,103997.96
2024-12-18 04:43:00,104011.38
2024-12-18 04:44:00,104052.84
2024-12-18 04:45:00,104084.32
2024-12-18 04:46:00,103849.36
2024-12-18 04:47:00,103876.89
2024-12-18 04:48:00,103875.19
2024-12-18 04:49:00,103882.0
2024-12-18 04:50:00,103855.44
2024-12-18 04:51:00,103684.01
2024-12-18 04:52:00,103588.07
2024-12-18 04:53:00,103767.96
2024-12-18 04:54:00,103831.6
2024-12-18 04:55:00,103853.3
2024-12-18 04:56:00,103872.66
2024-12-18 04:57:00,103856.02
2024-12-18 04:58:00,103896.53
2024-12-18 04:59:00,103868.01
2024-12-18 05:00:00,103870.69
2024-12-18 05:01:00,103937.49
2024-12-18 05:02:00,103835.68
2024-12-18 05:03:00,103700.55
2024-12-18 05:04:00,103768.01
2024-12-18 05:05:00,103625.64
2024-12-18 05:06:00,103717.48
2024-12-18 05:07:00,103681.32
2024-12-18 05:08:00,103639.83
2024-12-18 05:09:00,103592.19
2024-12-18 05:10:00,103629.14
2024-12-18 05:11:00,103639.83
2024-12-18 05:12:00,103727.1
2024-12-18 05:13:00,103738.34
2024-12-18 05:14:00,103708.34
2024-12-18 05:15:00,103742.91
2024-12-18 05:16:00,103737.13
2024-12-18 05:17:00,103693.82
2024-12-18 05:18:00,103758.57
2024-12-18 05:19:00,103713.75
2024-12-18 05:20:00,103690.35
2024-12-18 05:21:00,103763.86
2024-12-18 05:22:00,104050.08
2024-12-18 05:23:00,104107.99
2024-12-18 05:24:00,104037.03
2024-12-18 05:25:00,104087.72
2024-12-18 05:26:00,103970.0
2024-12-18 05:27:00,104008.0
2024-12-18 05:28:00,103990.21
2024-12-18 05:29:00,104043.99
2024-12-18 05:30:00,104013.59
2024-12-18 05:31:00,103942.42
2024-12-18 05:32:00,103898.37
2024-12-18 05:33:00,103984.43
2024-12-18 05:34:00,103888.25
2024-12-18 05:35:00,103920.6
2024-12-18 05:36:00,103965.24
2024-12-18 05:37:00,104010.69
2024-12-18 05:38:00,104081.88
2024-12-18 05:39:00,104087.99
2024-12-18 05:40:00,104061.99
2024-12-18 05:41:00,104025.54
2024-12-18 05:42:00,103729.01
2024-12-18 05:43:00,103688.89
2024-12-18 05:44:00,103772.46
2024-12-18 05:45:00,103794.24
2024-12-18 05:46:00,103828.01
2024-12-18 05:47:00,103729.81
2024-12-18 05:48:00,103675.63
2024-12-18 05:49:00,103660.0
2024-12-18 05:50:00,103537.25
2024-12-18 05:51:00,103535.66
2024-12-18 05:52:00,103525.89
2024-12-18 05:53:00,103455.4
2024-12-18 05:54:00,103452.8
2024-12-18 05:55:00,103305.91
2024-12-18 05:56:00,103430.23
2024-12-18 05:57:00,103529.69
2024-12-18 05:58:00,103546.21
2024-12-18 05:59:00,103572.17
2024-12-18 06:00:00,103557.92
2024-12-18 06:01:00,103572.64
2024-12-18 06:02:00,103599.13
2024-12-18 06:03:00,103666.28
2024-12-18 06:04:00,103760.63
2024-12-18 06:05:00,103819.99
2024-12-18 06:06:00,103855.2
2024-12-18 06:07:00,103814.28
2024-12-18 06:08:00,103773.99
2024-12-18 06:09:00,103689.2
2024-12-18 06:10:00,103613.69
2024-12-18 06:11:00,103700.0
2024-12-18 06:12:00,103745.7
2024-12-18 06:13:00,103706.85
2024-12-18 06:14:00,103787.78
2024-12-18 06:15:00,103764.43
2024-12-18 06:16:00,103815.09
2024-12-18 06:17:00,103883.09
2024-12-18 06:18:00,103833.11
2024-12-18 06:19:00,103769.54
2024-12-18 06:20:00,103727.09
2024-12-18 06:21:00,103744.87
2024-12-18 06:22:00,103841.96
2024-12-18 06:23:00,103884.38
2024-12-18 06:24:00,103858.43
2024-12-18 06:25:00,103934.96
2024-12-18 06:26:00,104000.2
2024-12-18 06:27:00,103960.68
2024-12-18 06:28:00,103960.35
2024-12-18 06:29:00,103945.65
2024-12-18 06:30:00,103848.96
2024-12-18 06:31:00,103757.5
2024-12-18 06:32:00,103755.98
2024-12-18 06:33:00,103799.99
2024-12-18 06:34:00,103814.52
2024-12-18 06:35:00,103797.96
2024-12-18 06:36:00,103783.85
2024-12-18 06:37:00,103733.95
2024-12-18 06:38:00,103659.48
2024-12-18 06:39:00,103723.99
2024-12-18 06:40:00,103717.53
2024-12-18 06:41:00,103719.82
2024-12-18 06:42:00,103664.04
2024-12-18 06:43:00,103627.7
2024-12-18 06:44:00,103611.43
2024-12-18 06:45:00,103434.57
2024-12-18 06:46:00,103357.86
2024-12-18 06:47:00,103235.0
2024-12-18 06:48:00,103388.02
2024-12-18 06:49:00,103472.22
2024-12-18 06:50:00,103596.02
2024-12-18 06:51:00,103709.84
2024-12-18 06:52:00,103771.49
2024-12-18 06:53:00,103752.0
2024-12-18 06:54:00,103735.92
2024-12-18 06:55:00,103658.82
2024-12-18 06:56:00,103719.99
2024-12-18 06:57:00,103758.27
2024-12-18 06:58:00,103785.9
2024-12-18 06:59:00,103794.65
2024-12-18 07:00:00,103787.47
2024-12-18 07:01:00,103806.09
2024-12-18 07:02:00,103851.19
2024-12-18 07:03:00,103870.69
2024-12-18 07:04:00,103900.0
2024-12-18 07:05:00,103984.99
2024-12-18 07:06:00,103973.09
2024-12-18 07:07:00,104035.45
2024-12-18 07:08:00,104103.99
2024-12-18 07:09:00,104196.0
2024-12-18 07:10:00,104138.99
2024-12-18 07:11:00,104102.48
2024-12-18 07:12:00,104162.5
2024-12-18 07:13:00,104229.41
2024-12-18 07:14:00,104225.91
2024-12-18 07:15:00,104235.58
2024-12-18 07:16:00,104196.02
2024-12-18 07:17:00,104197.98
2024-12-18 07:18:00,104202.58
2024-12-18 07:19:00,104139.38
2024-12-18 07:20:00,104248.38
2024-12-18 07:21:00,104231.3
2024-12-18 07:22:00,104196.0
2024-12-18 07:23:00,104161.86
2024-12-18 07:24:00,104190.2
2024-12-18 07:25:00,104129.64
2024-12-18 07:26:00,104149.51
2024-12-18 07:27:00,104159.66
2024-12-18 07:28:00,104141.03
2024-12-18 07:29:00,104158.08
2024-12-18 07:30:00,104146.37
2024-12-18 07:31:00,104108.02
2024-12-18 07:32:00,104097.96
2024-12-18 07:33:00,104112.73
2024-12-18 07:34:00,103985.82
2024-12-18 07:35:00,103998.05
2024-12-18 07:36:00,103952.02
2024-12-18 07:37:00,103988.63
2024-12-18 07:38:00,103987.99
2024-12-18 07:39:00,104055.99
2024-12-18 07:40:00,104135.47
2024-12-18 07:41:00,104164.62
